Position,Track Name,Artist,Streams
122,Everybody Dies In Their Nightmares,XXXTENTACION,223353
123,Passionfruit,Drake,221731
124,Dusk Till Dawn - Radio Edit,ZAYN,220581
125,Go,Huncho Jack,219153
126,Look At Me!,XXXTENTACION,218550
127,Moon Rock,Huncho Jack,218118
128,It's A Vibe,2 Chainz,217082
129,How U Feel,Huncho Jack,216057
130,So Far Away,Martin Garrix,215172
131,Where U From,Huncho Jack,214238
132,T-Shirt,Migos,211946
133,Something Just Like This,The Chainsmokers,211920
134,Corazón,Maluma,211255
135,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,210894
136,No Role Modelz,J. Cole,210403
137,Marry Me,Thomas Rhett,209447
138,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,205839
139,do re mi,blackbear,205773
140,Blue Christmas,Elvis Presley,205389
141,Havana - Remix,Camila Cabello,204547
142,Slow Hands,Niall Horan,204019
143,I Like Me Better,Lauv,202912
144,Tip Toe (feat. French Montana),Jason Derulo,201213
145,Wild Thoughts,DJ Khaled,200989
146,wokeuplikethis*,Playboi Carti,200396
147,Crew,GoldLink,199378
148,Starboy,The Weeknd,199204
149,Closer,The Chainsmokers,197616
150,La Modelo,Ozuna,197384
151,Man's Not Hot,Big Shaq,196959
152,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,196645
153,Unforgettable,Thomas Rhett,196635
154,There's Nothing Holdin' Me Back,Shawn Mendes,196619
155,Feliz Navidad,José Feliciano,195645
156,Issues,Julia Michaels,194630
157,Winter Wonderland,Bing Crosby,192523
158,Praying,Kesha,192442
159,beibs in the trap,Travis Scott,191798
160,Greatest Love Story,LANCO,190603
161,No Option,Post Malone,189507
162,Pills & Automobiles,Chris Brown,188292
163,Fake Love,Drake,187585
164,Icon,Jaden Smith,186722
165,Love Scars,Trippie Redd,186560
166,Money Longer,Lil Uzi Vert,184496
167,In Case You Didn't Know,Brett Young,184138
168,Caroline,Aminé,184104
169,KOODA,6ix9ine,183970
170,Broccoli (feat. Lil Yachty),DRAM,183392
171,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,181353
172,Heartache On The Dance Floor,Jon Pardi,179961
173,PRBLMS,6LACK,179576
174,First Day Out,Tee Grizzley,179347
175,Stay (with Alessia Cara),Zedd,179304
176,Don't,Bryson Tiller,178437
177,Se Preparó,Ozuna,177758
178,Exchange,Bryson Tiller,177184
179,Myself,NAV,176835
180,Glorious (feat. Skylar Grey),Macklemore,176660
181,Happy Xmas (War Is Over) - 2010 Digital Remaster,John Lennon,175425
182,Carol of the Bells,Mykola Dmytrovych Leontovych,174737
183,Santa Tell Me,Ariana Grande,174414
184,X (feat. Future),21 Savage,173983
185,Santa Baby,Eartha Kitt,173261
186,When It Rains It Pours,Luke Combs,173255
187,Walk On Water (feat. Beyoncé),Eminem,173178
188,Yours,Russell Dickerson,172814
189,Swang,Rae Sremmurd,172412
190,Run Rudolph Run - Single Version,Chuck Berry,172290
191,Lemon,N.E.R.D,170408
192,Gorgeous,Taylor Swift,169707
193,One Dance,Drake,169471
194,It Ain't Me (with Selena Gomez),Kygo,168810
195,It's Beginning to Look a Lot Like Christmas,Perry Como,168152
196,It's Beginning To Look A Lot Like Christmas,Michael Bublé,167943
197,Believe,Eminem,167772
198,Boss,Lil Pump,167192
199,Slide,Calvin Harris,167170
200,Galway Girl,Ed Sheeran,166801
1,rockstar,Post Malone,1439533
2,I Fall Apart,Post Malone,904182
3,Bartier Cardi (feat. 21 Savage),Cardi B,895873
4,Gucci Gang,Lil Pump,894150
5,No Limit,G-Eazy,845706
6,Ric Flair Drip (& Metro Boomin),Offset,793743
7,Him & I (with Halsey),G-Eazy,776332
8,Candy Paint,Post Malone,757171
9,Havana,Camila Cabello,737754
10,XO TOUR Llif3,Lil Uzi Vert,731948
11,Bank Account,21 Savage,679261
12,Perfect,Ed Sheeran,663431
13,River (feat. Ed Sheeran),Eminem,659993
14,Let You Down,NF,652246
15,Too Good At Goodbyes,Sam Smith,644173
16,Pick It Up (feat. A$AP Rocky),Famous Dex,625138
17,MotorSport,Migos,618693
18,HUMBLE.,Kendrick Lamar,609497
19,Codeine Dreaming (feat. Lil Wayne),Kodak Black,606365
20,Congratulations,Post Malone,602633
21,Wolves,Selena Gomez,581011
22,1-800-273-8255,Logic,571244
23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,563132
24,LOVE. FEAT. ZACARI.,Kendrick Lamar,562721
25,Plain Jane,A$AP Ferg,558537
26,New Rules,Dua Lipa,558405
27,Young Dumb & Broke,Khalid,536598
28,Bodak Yellow,Cardi B,519815
29,Sky Walker,Miguel,515361
30,Wanted You (feat. Lil Uzi Vert),NAV,505048
31,Silence,Marshmello,503332
32,I Get The Bag (feat. Migos),Gucci Mane,501616
33,Bad At Love,Halsey,496719
34,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,487591
35,What Lovers Do (feat. SZA),Maroon 5,485376
36,Betrayed,Lil Xan,480877
37,Butterfly Effect,Travis Scott,471904
38,End Game,Taylor Swift,459699
39,Location,Khalid,457626
40,Saint,Huncho Jack,456114
41,goosebumps,Travis Scott,451183
42,Thunder,Imagine Dragons,443404
43,Roll In Peace (feat. XXXTENTACION),Kodak Black,435383
44,Dubai Shit,Huncho Jack,425565
45,Tell Me You Love Me,Demi Lovato,424692
46,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,422526
47,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,421434
48,Unforgettable,French Montana,417717
49,Rubbin Off The Paint,YBN Nahmir,417215
50,Jocelyn Flores,XXXTENTACION,402945
51,Sorry Not Sorry,Demi Lovato,399012
52,Never Be the Same,Camila Cabello,396484
53,Shape of You,Ed Sheeran,390035
54,Modern Slavery,Huncho Jack,388729
55,Slippery (feat. Gucci Mane),Migos,383700
56,Black & Chinese,Huncho Jack,382495
57,Fuck Love (feat. Trippie Redd),XXXTENTACION,372698
58,Believer,Imagine Dragons,370085
59,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,369099
60,Ghostface Killers,21 Savage,360923
61,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,350724
62,How Long,Charlie Puth,350709
63,DNA.,Kendrick Lamar,349103
64,Stir Fry,Migos,343652
65,Go Flex,Post Malone,333847
66,Eye 2 Eye,Huncho Jack,329491
67,Despacito - Remix,Luis Fonsi,326916
68,Body Like A Back Road,Sam Hunt,325948
69,Mask Off,Future,324908
70,GUMMO,6ix9ine,323111
71,Feel It Still,Portugal. The Man,322378
72,Redbone,Childish Gambino,315749
73,Ice Tray,Quality Control,314991
74,Real Friends,Camila Cabello,307950
75,Go Legend (& Metro Boomin),Big Sean,307552
76,Sober,G-Eazy,305763
77,Motorcycle Patches,Huncho Jack,305376
78,Attention,Charlie Puth,296430
79,Mi Gente,J Balvin,296019
80,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,294245
81,Rake It Up,Yo Gotti,293131
82,White Iverson,Post Malone,290372
83,Love Galore,SZA,288904
84,I Miss You (feat. Julia Michaels),Clean Bandit,287519
85,Look What You Made Me Do,Taylor Swift,286507
86,Magnolia,Playboi Carti,285474
87,iSpy (feat. Lil Yachty),KYLE,283608
88,Say You Won't Let Go,James Arthur,280854
89,I'm the One,DJ Khaled,280632
90,Échame La Culpa,Luis Fonsi,280051
91,Huncho Jack,Huncho Jack,276720
92,New Freezer (feat. Kendrick Lamar),Rich The Kid,275841
93,Sauce It Up,Lil Uzi Vert,274832
94,That's What I Like,Bruno Mars,272098
95,Losin Control,Russ,269205
96,What Ifs,Kane Brown,268245
97,Delicate,Taylor Swift,267452
98,Bad and Boujee (feat. Lil Uzi Vert),Migos,267435
99,The Weekend,SZA,267019
100,Bounce Back,Big Sean,266740
101,Something Just Like This,The Chainsmokers,266565
102,Tunnel Vision,Kodak Black,266302
103,Relationship (feat. Future),Young Thug,263694
104,Plain Jane REMIX,A$AP Ferg,261723
105,Starboy,The Weeknd,261690
106,...Ready For It?,Taylor Swift,257454
107,Dusk Till Dawn - Radio Edit,ZAYN,257256
108,The Race,Tay-K,255935
109,Transportin',Kodak Black,255171
110,So Far Away,Martin Garrix,253726
111,Wait,Maroon 5,253204
112,Strip That Down,Liam Payne,252564
113,Passionfruit,Drake,249427
114,Sensualidad,Bad Bunny,245650
115,Wild Thoughts,DJ Khaled,243965
116,There's Nothing Holdin' Me Back,Shawn Mendes,241981
117,It's A Vibe,2 Chainz,241967
118,Saint Laurent Mask,Huncho Jack,240222
119,Marry Me,Thomas Rhett,235952
120,do re mi,blackbear,235538
121,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,235137
122,I Like Me Better,Lauv,231691
123,T-Shirt,Migos,230386
124,Everybody Dies In Their Nightmares,XXXTENTACION,228935
125,Closer,The Chainsmokers,228646
126,Look At Me!,XXXTENTACION,228356
127,Crew,GoldLink,227937
128,Slow Hands,Niall Horan,227242
129,Havana - Remix,Camila Cabello,227086
130,No Role Modelz,J. Cole,226883
131,Corazón,Maluma,222450
132,Unforgettable,Thomas Rhett,222202
133,Tip Toe (feat. French Montana),Jason Derulo,221925
134,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,220018
135,La Modelo,Ozuna,219355
136,wokeuplikethis*,Playboi Carti,219340
137,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,216373
138,Issues,Julia Michaels,215817
139,Greatest Love Story,LANCO,215334
140,Moon Rock,Huncho Jack,214704
141,Go,Huncho Jack,214152
142,How U Feel,Huncho Jack,213372
143,Man's Not Hot,Big Shaq,213091
144,Fake Love,Drake,212276
145,Icon,Jaden Smith,210573
146,Where U From,Huncho Jack,209705
147,Stay (with Alessia Cara),Zedd,209570
148,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,208380
149,Praying,Kesha,207274
150,Rewrite The Stars,Zac Efron,207181
151,In Case You Didn't Know,Brett Young,205651
152,Pills & Automobiles,Chris Brown,204251
153,Se Preparó,Ozuna,204226
154,Caroline,Aminé,203304
155,beibs in the trap,Travis Scott,203021
156,No Option,Post Malone,202451
157,Broccoli (feat. Lil Yachty),DRAM,201806
158,It Ain't Me (with Selena Gomez),Kygo,201202
159,Heartache On The Dance Floor,Jon Pardi,200932
160,The Weekend - Funk Wav Remix,SZA,200730
161,Walk On Water (feat. Beyoncé),Eminem,199785
162,Love Scars,Trippie Redd,196629
163,Glorious (feat. Skylar Grey),Macklemore,195205
164,KOODA,6ix9ine,195135
165,One Dance,Drake,194145
166,Don't,Bryson Tiller,193423
167,Slide,Calvin Harris,193008
168,All I Want for Christmas Is You,Mariah Carey,192949
169,Yours,Russell Dickerson,192674
170,PRBLMS,6LACK,192424
171,Money Longer,Lil Uzi Vert,192137
172,Exchange,Bryson Tiller,190353
173,Galway Girl,Ed Sheeran,189728
174,Gorgeous,Taylor Swift,189648
175,Lemon,N.E.R.D,189642
176,Portland,Drake,188751
177,Swang,Rae Sremmurd,188401
178,First Day Out,Tee Grizzley,187747
179,When It Rains It Pours,Luke Combs,187718
180,Myself,NAV,185364
181,X (feat. Future),21 Savage,185128
182,Craving You,Thomas Rhett,184881
183,The Greatest Show,Hugh Jackman,184543
184,Now Or Never,Halsey,183148
185,Believe,Eminem,181368
186,Pull Up N Wreck (& Metro Boomin),Big Sean,181329
187,This Is Me,Keala Settle,180498
188,Die For You,The Weeknd,179672
189,Losing Sleep,Chris Young,179108
190,From The D To The A (feat. Lil Yachty),Tee Grizzley,178493
191,IDGAF,Dua Lipa,177787
192,What They Want,Russ,176076
193,You Broke Up with Me,Walker Hayes,175975
194,Saved,Khalid,175755
195,Feels,Calvin Harris,175300
196,Selfish,PnB Rock,174041
197,Happier,Ed Sheeran,172874
198,Hurricane,Luke Combs,172517
199,Ex Calling,6LACK,171993
200,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,171843
1,rockstar,Post Malone,1452884
2,I Fall Apart,Post Malone,935916
3,Bartier Cardi (feat. 21 Savage),Cardi B,899926
4,Gucci Gang,Lil Pump,883420
5,No Limit,G-Eazy,872793
6,Ric Flair Drip (& Metro Boomin),Offset,795299
7,Him & I (with Halsey),G-Eazy,784066
8,Havana,Camila Cabello,763696
9,XO TOUR Llif3,Lil Uzi Vert,754963
10,Candy Paint,Post Malone,748062
11,Bank Account,21 Savage,710207
12,Let You Down,NF,672967
13,River (feat. Ed Sheeran),Eminem,659042
14,Too Good At Goodbyes,Sam Smith,654826
15,Perfect,Ed Sheeran,651192
16,Pick It Up (feat. A$AP Rocky),Famous Dex,625378
17,MotorSport,Migos,622218
18,HUMBLE.,Kendrick Lamar,614328
19,Congratulations,Post Malone,613880
20,Codeine Dreaming (feat. Lil Wayne),Kodak Black,607216
21,Wolves,Selena Gomez,600403
22,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,585812
23,1-800-273-8255,Logic,583316
24,LOVE. FEAT. ZACARI.,Kendrick Lamar,576101
25,Plain Jane,A$AP Ferg,573828
26,New Rules,Dua Lipa,569552
27,Young Dumb & Broke,Khalid,552896
28,Bodak Yellow,Cardi B,537687
29,Sky Walker,Miguel,531059
30,I Get The Bag (feat. Migos),Gucci Mane,527784
31,Bad At Love,Halsey,522769
32,Silence,Marshmello,520106
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,513251
34,Butterfly Effect,Travis Scott,508067
35,Wanted You (feat. Lil Uzi Vert),NAV,507159
36,What Lovers Do (feat. SZA),Maroon 5,492943
37,Betrayed,Lil Xan,483736
38,goosebumps,Travis Scott,470160
39,End Game,Taylor Swift,466328
40,Location,Khalid,463784
41,Roll In Peace (feat. XXXTENTACION),Kodak Black,451902
42,Thunder,Imagine Dragons,451295
43,Unforgettable,French Montana,451018
44,Tell Me You Love Me,Demi Lovato,448047
45,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,437005
46,Saint,Huncho Jack,436346
47,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,432562
48,Jocelyn Flores,XXXTENTACION,419895
49,Rubbin Off The Paint,YBN Nahmir,410266
50,Sorry Not Sorry,Demi Lovato,406678
51,Dubai Shit,Huncho Jack,402729
52,Slippery (feat. Gucci Mane),Migos,402535
53,Never Be the Same,Camila Cabello,399664
54,Shape of You,Ed Sheeran,384922
55,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,379529
56,Fuck Love (feat. Trippie Redd),XXXTENTACION,371643
57,DNA.,Kendrick Lamar,354244
58,Ghostface Killers,21 Savage,352082
59,Modern Slavery,Huncho Jack,350248
60,How Long,Charlie Puth,348692
61,Believer,Imagine Dragons,347970
62,Black & Chinese,Huncho Jack,344768
63,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,343676
64,Stir Fry,Migos,337753
65,Go Flex,Post Malone,332454
66,Mask Off,Future,329072
67,Body Like A Back Road,Sam Hunt,328325
68,Feel It Still,Portugal. The Man,328027
69,Redbone,Childish Gambino,320952
70,Real Friends,Camila Cabello,315395
71,GUMMO,6ix9ine,312501
72,Ice Tray,Quality Control,305820
73,Love Galore,SZA,305191
74,Despacito - Remix,Luis Fonsi,300627
75,Rake It Up,Yo Gotti,300554
76,Sober,G-Eazy,299536
77,Eye 2 Eye,Huncho Jack,299303
78,I Miss You (feat. Julia Michaels),Clean Bandit,298593
79,Magnolia,Playboi Carti,298434
80,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,297083
81,Go Legend (& Metro Boomin),Big Sean,295247
82,Attention,Charlie Puth,293315
83,iSpy (feat. Lil Yachty),KYLE,292468
84,White Iverson,Post Malone,290795
85,Look What You Made Me Do,Taylor Swift,283846
86,I'm the One,DJ Khaled,282277
87,Échame La Culpa,Luis Fonsi,281902
88,Mi Gente,J Balvin,281621
89,Motorcycle Patches,Huncho Jack,276686
90,Say You Won't Let Go,James Arthur,275888
91,Losin Control,Russ,275559
92,What Ifs,Kane Brown,273737
93,Sauce It Up,Lil Uzi Vert,273667
94,The Weekend,SZA,273062
95,Delicate,Taylor Swift,269141
96,Tunnel Vision,Kodak Black,269003
97,Bad and Boujee (feat. Lil Uzi Vert),Migos,267478
98,Bounce Back,Big Sean,266956
99,That's What I Like,Bruno Mars,264857
100,Relationship (feat. Future),Young Thug,263824
101,New Freezer (feat. Kendrick Lamar),Rich The Kid,258316
102,...Ready For It?,Taylor Swift,257020
103,The Race,Tay-K,255026
104,Plain Jane REMIX,A$AP Ferg,253956
105,Dusk Till Dawn - Radio Edit,ZAYN,253617
106,Huncho Jack,Huncho Jack,252889
107,Something Just Like This,The Chainsmokers,252567
108,So Far Away,Martin Garrix,251627
109,Transportin',Kodak Black,250431
110,Passionfruit,Drake,250340
111,Strip That Down,Liam Payne,249820
112,Marry Me,Thomas Rhett,249631
113,Wait,Maroon 5,249474
114,It's A Vibe,2 Chainz,249453
115,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,242538
116,do re mi,blackbear,240887
117,No Role Modelz,J. Cole,238594
118,T-Shirt,Migos,238428
119,Starboy,The Weeknd,238054
120,Wild Thoughts,DJ Khaled,233739
121,Rewrite The Stars,Zac Efron,233283
122,Corazón,Maluma,233179
123,Havana - Remix,Camila Cabello,232129
124,Look At Me!,XXXTENTACION,229435
125,Slow Hands,Niall Horan,228876
126,Crew,GoldLink,228753
127,Everybody Dies In Their Nightmares,XXXTENTACION,228712
128,I Like Me Better,Lauv,228311
129,Closer,The Chainsmokers,227134
130,There's Nothing Holdin' Me Back,Shawn Mendes,224405
131,Unforgettable,Thomas Rhett,223960
132,wokeuplikethis*,Playboi Carti,222258
133,Greatest Love Story,LANCO,220622
134,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,218761
135,Tip Toe (feat. French Montana),Jason Derulo,218241
136,Saint Laurent Mask,Huncho Jack,216761
137,La Modelo,Ozuna,215144
138,Praying,Kesha,215026
139,Issues,Julia Michaels,214045
140,Fake Love,Drake,211757
141,Man's Not Hot,Big Shaq,210653
142,Portland,Drake,209931
143,Pills & Automobiles,Chris Brown,209640
144,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,209147
145,Se Preparó,Ozuna,208074
146,Caroline,Aminé,207585
147,The Weekend - Funk Wav Remix,SZA,206805
148,In Case You Didn't Know,Brett Young,206231
149,Broccoli (feat. Lil Yachty),DRAM,205846
150,Heartache On The Dance Floor,Jon Pardi,205311
151,The Greatest Show,Hugh Jackman,203808
152,Icon,Jaden Smith,202867
153,beibs in the trap,Travis Scott,202760
154,Stay (with Alessia Cara),Zedd,202555
155,This Is Me,Keala Settle,201735
156,No Option,Post Malone,200729
157,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,200298
158,Yours,Russell Dickerson,196374
159,Love Scars,Trippie Redd,195915
160,Slide,Calvin Harris,195084
161,First Day Out,Tee Grizzley,195038
162,Swang,Rae Sremmurd,194906
163,Money Longer,Lil Uzi Vert,194865
164,One Dance,Drake,194061
165,How U Feel,Huncho Jack,193425
166,Don't,Bryson Tiller,193279
167,Moon Rock,Huncho Jack,192853
168,It Ain't Me (with Selena Gomez),Kygo,192791
169,PRBLMS,6LACK,192776
170,Go,Huncho Jack,192190
171,KOODA,6ix9ine,191856
172,Where U From,Huncho Jack,190991
173,Exchange,Bryson Tiller,190644
174,Lemon,N.E.R.D,189680
175,When It Rains It Pours,Luke Combs,188861
176,Craving You,Thomas Rhett,187784
177,Walk On Water (feat. Beyoncé),Eminem,186374
178,X (feat. Future),21 Savage,186359
179,Mayores,Becky G,186346
180,Gorgeous,Taylor Swift,185999
181,Glorious (feat. Skylar Grey),Macklemore,185016
182,IDGAF,Dua Lipa,184997
183,From The D To The A (feat. Lil Yachty),Tee Grizzley,184448
184,Now Or Never,Halsey,182869
185,Myself,NAV,182487
186,Die For You,The Weeknd,181283
187,Pull Up N Wreck (& Metro Boomin),Big Sean,180969
188,Losing Sleep,Chris Young,180544
189,You Broke Up with Me,Walker Hayes,180232
190,Never Enough,Loren Allred,179721
191,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,179123
192,Galway Girl,Ed Sheeran,178173
193,Saved,Khalid,175833
194,Believe,Eminem,175425
195,What They Want,Russ,174982
196,No Complaints,Metro Boomin,174459
197,Hurricane,Luke Combs,173349
198,pick up the phone,Young Thug,173000
199,Ex Calling,6LACK,172924
200,Chill Bill,Rob $tone,172441
1,rockstar,Post Malone,1448191
2,I Fall Apart,Post Malone,960855
3,Bartier Cardi (feat. 21 Savage),Cardi B,926990
4,No Limit,G-Eazy,919326
5,Gucci Gang,Lil Pump,879719
6,Ric Flair Drip (& Metro Boomin),Offset,818514
7,Him & I (with Halsey),G-Eazy,798276
8,Havana,Camila Cabello,768019
9,Candy Paint,Post Malone,726354
10,XO TOUR Llif3,Lil Uzi Vert,718642
11,Bank Account,21 Savage,692402
12,Let You Down,NF,685513
13,Too Good At Goodbyes,Sam Smith,646585
14,Perfect,Ed Sheeran,643980
15,River (feat. Ed Sheeran),Eminem,642084
16,Codeine Dreaming (feat. Lil Wayne),Kodak Black,638383
17,Pick It Up (feat. A$AP Rocky),Famous Dex,635015
18,MotorSport,Migos,634221
19,Congratulations,Post Malone,608819
20,Wolves,Selena Gomez,607113
21,HUMBLE.,Kendrick Lamar,596254
22,LOVE. FEAT. ZACARI.,Kendrick Lamar,589530
23,Plain Jane,A$AP Ferg,583126
24,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,582603
